,contractSymbol,strike,lastPrice,bid,ask,volume,openInterest,expirationDate,dte,CALL,midPrice
1011,SPXW231130C04570000,4570.0,13.55,13.4,13.4,154.0,0.0,2023-11-30,0.00821917808219178,True,13.4
1012,SPXW231130C04575000,4575.0,11.4,11.1,11.6,1053.0,4082.0,2023-11-30,0.00821917808219178,True,11.35
1013,SPXW231130C04580000,4580.0,10.0,9.6,9.6,227.0,0.0,2023-11-30,0.00821917808219178,True,9.6
1014,SPXW231130C04585000,4585.0,7.9,8.1,8.3,146.0,0.0,2023-11-30,0.00821917808219178,True,8.2
1015,SPXW231130C04590000,4590.0,6.46,6.3,6.6,425.0,0.0,2023-11-30,0.00821917808219178,True,6.449999999999999
1016,SPXW231130C04595000,4595.0,5.1,5.0,5.2,208.0,0.0,2023-11-30,0.00821917808219178,True,5.1
1017,SPXW231130C04600000,4600.0,4.18,4.3,4.2,755.0,4870.0,2023-11-30,0.00821917808219178,True,4.25
1018,SPXW231130C04605000,4605.0,3.31,3.2,3.6,181.0,7669.0,2023-11-30,0.00821917808219178,True,3.4000000000000004
1019,SPXW231130C04610000,4610.0,2.6,2.5,2.65,340.0,4817.0,2023-11-30,0.00821917808219178,True,2.575
1020,SPXW231130C04615000,4615.0,2.06,2.05,2.15,101.0,1127.0,2023-11-30,0.00821917808219178,True,2.0999999999999996
1021,SPXW231130C04620000,4620.0,1.64,1.5,1.75,282.0,0.0,2023-11-30,0.00821917808219178,True,1.625
1022,SPXW231130C04625000,4625.0,1.4,1.25,1.35,148.0,0.0,2023-11-30,0.00821917808219178,True,1.3
1023,SPXW231130C04630000,4630.0,1.0,0.95,1.05,226.0,0.0,2023-11-30,0.00821917808219178,True,1.0
1024,SPXW231130C04635000,4635.0,0.8,0.75,0.85,82.0,851.0,2023-11-30,0.00821917808219178,True,0.8
1025,SPXW231130C04640000,4640.0,0.6,0.55,0.65,253.0,0.0,2023-11-30,0.00821917808219178,True,0.6000000000000001
1026,SPXW231130C04645000,4645.0,0.5,0.45,0.5,38.0,0.0,2023-11-30,0.00821917808219178,True,0.475
1027,SPXW231130C04650000,4650.0,0.4,0.35,0.45,470.0,0.0,2023-11-30,0.00821917808219178,True,0.4
1028,SPXW231130C04655000,4655.0,0.35,0.3,0.35,38.0,0.0,2023-11-30,0.00821917808219178,True,0.32499999999999996
1029,SPXW231130C04660000,4660.0,0.27,0.25,0.3,48.0,3625.0,2023-11-30,0.00821917808219178,True,0.275
1030,SPXW231130C04665000,4665.0,0.25,0.2,0.25,10.0,0.0,2023-11-30,0.00821917808219178,True,0.225
1031,SPXW231130C04670000,4670.0,0.2,0.15,0.25,10.0,0.0,2023-11-30,0.00821917808219178,True,0.2
1032,SPXW231130C04675000,4675.0,0.2,0.15,0.2,271.0,0.0,2023-11-30,0.00821917808219178,True,0.175
1033,SPXW231130C04680000,4680.0,0.2,0.1,0.2,30.0,0.0,2023-11-30,0.00821917808219178,True,0.15000000000000002
1034,SPXW231130C04685000,4685.0,0.15,0.1,0.2,10.0,0.0,2023-11-30,0.00821917808219178,True,0.15000000000000002
1035,SPXW231130C04690000,4690.0,0.1,0.1,0.15,3.0,579.0,2023-11-30,0.00821917808219178,True,0.125
1036,SPXW231130C04695000,4695.0,0.1,0.1,0.15,23.0,0.0,2023-11-30,0.00821917808219178,True,0.125
1037,SPXW231130C04700000,4700.0,0.15,0.1,0.15,44.0,6380.0,2023-11-30,0.00821917808219178,True,0.125
1038,SPXW231130C04705000,4705.0,0.15,0.05,0.15,171.0,213.0,2023-11-30,0.00821917808219178,True,0.1
1039,SPXW231130C04710000,4710.0,0.15,0.05,0.15,270.0,464.0,2023-11-30,0.00821917808219178,True,0.1
1040,SPXW231130C04715000,4715.0,0.2,0.05,0.15,3.0,0.0,2023-11-30,0.00821917808219178,True,0.1
1041,SPXW231130C04720000,4720.0,0.12,0.05,0.15,2.0,0.0,2023-11-30,0.00821917808219178,True,0.1
1042,SPXW231130C04725000,4725.0,0.45,0.05,0.15,2.0,0.0,2023-11-30,0.00821917808219178,True,0.1
1043,SPXW231130C04730000,4730.0,0.17,0.05,0.15,3.0,0.0,2023-11-30,0.00821917808219178,True,0.1
1044,SPXW231130C04735000,4735.0,0.1,0.05,0.15,5.0,424.0,2023-11-30,0.00821917808219178,True,0.1
1045,SPXW231130C04740000,4740.0,0.1,0.05,0.15,269.0,410.0,2023-11-30,0.00821917808219178,True,0.1
1046,SPXW231130C04745000,4745.0,0.15,0.05,0.1,1.0,0.0,2023-11-30,0.00821917808219178,True,0.07500000000000001
1047,SPXW231130C04750000,4750.0,0.1,0.05,0.1,309.0,0.0,2023-11-30,0.00821917808219178,True,0.07500000000000001
1048,SPXW231130C04755000,4755.0,0.1,0.05,0.1,6.0,0.0,2023-11-30,0.00821917808219178,True,0.07500000000000001
1049,SPXW231130C04760000,4760.0,0.1,0.05,0.1,30.0,224.0,2023-11-30,0.00821917808219178,True,0.07500000000000001
1050,SPXW231130C04765000,4765.0,0.45,0.05,0.1,46.0,0.0,2023-11-30,0.00821917808219178,True,0.07500000000000001
1051,SPXW231130C04770000,4770.0,0.2,0.05,0.1,500.0,0.0,2023-11-30,0.00821917808219178,True,0.07500000000000001
1052,SPXW231130C04775000,4775.0,0.1,0.05,0.1,10.0,0.0,2023-11-30,0.00821917808219178,True,0.07500000000000001
1053,SPXW231130C04780000,4780.0,0.1,0.0,0.1,100.0,32.0,2023-11-30,0.00821917808219178,True,0.05
1054,SPXW231130C04785000,4785.0,0.1,0.0,0.1,1.0,297.0,2023-11-30,0.00821917808219178,True,0.05
1055,SPXW231130C04790000,4790.0,0.25,0.0,0.1,44.0,0.0,2023-11-30,0.00821917808219178,True,0.05
1056,SPXW231130C04795000,4795.0,0.15,0.0,0.1,15.0,443.0,2023-11-30,0.00821917808219178,True,0.05
1057,SPXW231130C04800000,4800.0,0.12,0.0,0.1,5.0,0.0,2023-11-30,0.00821917808219178,True,0.05
1058,SPXW231130C04805000,4805.0,0.15,0.0,0.1,38.0,0.0,2023-11-30,0.00821917808219178,True,0.05
1059,SPXW231130C04810000,4810.0,0.15,0.0,0.1,25.0,0.0,2023-11-30,0.00821917808219178,True,0.05
1060,SPXW231130C04815000,4815.0,0.1,0.0,0.1,100.0,193.0,2023-11-30,0.00821917808219178,True,0.05
1061,SPXW231130C04820000,4820.0,0.25,0.0,0.1,32.0,0.0,2023-11-30,0.00821917808219178,True,0.05
1062,SPXW231130C04825000,4825.0,0.13,0.0,0.1,10.0,154.0,2023-11-30,0.00821917808219178,True,0.05
1063,SPXW231130C04830000,4830.0,0.12,0.0,0.15,2.0,0.0,2023-11-30,0.00821917808219178,True,0.075
1064,SPXW231130C04840000,4840.0,0.2,0.0,0.1,383.0,0.0,2023-11-30,0.00821917808219178,True,0.05
1065,SPXW231130C04850000,4850.0,0.07,0.0,0.1,10.0,0.0,2023-11-30,0.00821917808219178,True,0.05
1066,SPXW231130C04860000,4860.0,0.09,0.0,0.1,20.0,0.0,2023-11-30,0.00821917808219178,True,0.05
1067,SPXW231130C04870000,4870.0,0.1,0.0,0.1,6.0,74.0,2023-11-30,0.00821917808219178,True,0.05
1068,SPXW231130C04875000,4875.0,0.1,0.0,0.1,260.0,0.0,2023-11-30,0.00821917808219178,True,0.05
1069,SPXW231130C04880000,4880.0,0.05,0.0,0.1,2.0,118.0,2023-11-30,0.00821917808219178,True,0.05
1070,SPXW231130C04890000,4890.0,0.05,0.0,0.1,1.0,163.0,2023-11-30,0.00821917808219178,True,0.05
1071,SPXW231130C04900000,4900.0,0.07,0.0,0.1,10.0,0.0,2023-11-30,0.00821917808219178,True,0.05
1072,SPXW231130C04910000,4910.0,0.05,0.0,0.0,2.0,187.0,2023-11-30,0.00821917808219178,True,0.0
1073,SPXW231130C04920000,4920.0,0.1,0.0,0.1,1.0,0.0,2023-11-30,0.00821917808219178,True,0.05
1074,SPXW231130C04925000,4925.0,0.1,0.0,0.1,2.0,0.0,2023-11-30,0.00821917808219178,True,0.05
1075,SPXW231130C04930000,4930.0,0.35,0.0,0.1,57.0,79.0,2023-11-30,0.00821917808219178,True,0.05
1076,SPXW231130C04940000,4940.0,0.05,0.0,0.1,1.0,0.0,2023-11-30,0.00821917808219178,True,0.05
1077,SPXW231130C04950000,4950.0,0.05,0.0,0.05,30.0,379.0,2023-11-30,0.00821917808219178,True,0.025
1078,SPXW231130C04960000,4960.0,0.3,0.0,0.1,1.0,48.0,2023-11-30,0.00821917808219178,True,0.05
1079,SPXW231130C04970000,4970.0,0.12,0.0,0.1,4.0,23.0,2023-11-30,0.00821917808219178,True,0.05
1080,SPXW231130C04975000,4975.0,0.25,0.0,0.15,1.0,1057.0,2023-11-30,0.00821917808219178,True,0.075
1081,SPXW231130C04980000,4980.0,0.1,0.0,0.05,21.0,0.0,2023-11-30,0.00821917808219178,True,0.025
1082,SPXW231130C04990000,4990.0,0.4,0.0,0.1,1.0,57.0,2023-11-30,0.00821917808219178,True,0.05
1083,SPXW231130C05000000,5000.0,0.05,0.0,0.05,10.0,1100.0,2023-11-30,0.00821917808219178,True,0.025
1084,SPXW231130C05010000,5010.0,0.35,0.0,0.65,1.0,38.0,2023-11-30,0.00821917808219178,True,0.325
1085,SPXW231130C05020000,5020.0,0.05,0.0,0.05,10.0,15.0,2023-11-30,0.00821917808219178,True,0.025
1086,SPXW231130C05025000,5025.0,0.05,0.0,0.05,11.0,0.0,2023-11-30,0.00821917808219178,True,0.025
1087,SPXW231130C05030000,5030.0,0.05,0.0,0.05,10.0,0.0,2023-11-30,0.00821917808219178,True,0.025
1088,SPXW231130C05040000,5040.0,0.05,0.0,0.05,10.0,0.0,2023-11-30,0.00821917808219178,True,0.025
1089,SPXW231130C05050000,5050.0,0.05,0.0,0.05,10.0,0.0,2023-11-30,0.00821917808219178,True,0.025
1090,SPXW231130C05100000,5100.0,0.05,0.0,0.05,10.0,583.0,2023-11-30,0.00821917808219178,True,0.025
1091,SPXW231130C05150000,5150.0,0.05,0.0,0.05,120.0,129.0,2023-11-30,0.00821917808219178,True,0.025
1092,SPXW231130C05200000,5200.0,0.05,0.0,0.05,2.0,0.0,2023-11-30,0.00821917808219178,True,0.025
1093,SPXW231130C05250000,5250.0,0.05,0.0,0.05,1.0,70.0,2023-11-30,0.00821917808219178,True,0.025
1094,SPXW231130C05300000,5300.0,0.05,0.0,0.05,2.0,0.0,2023-11-30,0.00821917808219178,True,0.025
1095,SPXW231130C05350000,5350.0,0.05,0.0,0.05,,20.0,2023-11-30,0.00821917808219178,True,0.025
1096,SPXW231130C05400000,5400.0,0.05,0.0,0.1,1.0,48.0,2023-11-30,0.00821917808219178,True,0.05
1097,SPXW231130C05500000,5500.0,0.05,0.0,0.05,1.0,0.0,2023-11-30,0.00821917808219178,True,0.025
1098,SPXW231130C05600000,5600.0,0.07,0.0,0.05,3.0,59.0,2023-11-30,0.00821917808219178,True,0.025
1099,SPXW231130C05700000,5700.0,0.05,0.0,0.05,1.0,303.0,2023-11-30,0.00821917808219178,True,0.025
1100,SPXW231130C05800000,5800.0,0.03,0.0,0.05,48.0,49.0,2023-11-30,0.00821917808219178,True,0.025
1101,SPXW231130C05900000,5900.0,0.05,0.0,0.05,4.0,0.0,2023-11-30,0.00821917808219178,True,0.025
1102,SPXW231130P01200000,1200.0,0.03,0.0,0.05,48.0,551.0,2023-11-30,0.00821917808219178,False,0.025
1103,SPXW231130P01400000,1400.0,0.05,0.0,0.1,30.0,4839.0,2023-11-30,0.00821917808219178,False,0.05
1104,SPXW231130P01600000,1600.0,0.05,0.0,0.05,1.0,741.0,2023-11-30,0.00821917808219178,False,0.025
1105,SPXW231130P01700000,1700.0,0.15,0.0,0.1,43.0,113.0,2023-11-30,0.00821917808219178,False,0.05
1106,SPXW231130P01800000,1800.0,0.11,0.0,0.05,30.0,0.0,2023-11-30,0.00821917808219178,False,0.025
1107,SPXW231130P01900000,1900.0,0.05,0.0,0.05,3.0,19140.0,2023-11-30,0.00821917808219178,False,0.025
1108,SPXW231130P02000000,2000.0,0.05,0.0,0.05,40.0,0.0,2023-11-30,0.00821917808219178,False,0.025
1109,SPXW231130P02100000,2100.0,0.05,0.0,0.05,204.0,410.0,2023-11-30,0.00821917808219178,False,0.025
1110,SPXW231130P02200000,2200.0,0.05,0.0,0.05,484.0,1035.0,2023-11-30,0.00821917808219178,False,0.025
1111,SPXW231130P02300000,2300.0,0.05,0.0,0.05,180.0,0.0,2023-11-30,0.00821917808219178,False,0.025
1112,SPXW231130P02400000,2400.0,0.05,0.0,0.05,20.0,1010.0,2023-11-30,0.00821917808219178,False,0.025
1113,SPXW231130P02500000,2500.0,0.05,0.0,0.05,10.0,0.0,2023-11-30,0.00821917808219178,False,0.025
1114,SPXW231130P02550000,2550.0,0.05,0.0,0.05,500.0,1233.0,2023-11-30,0.00821917808219178,False,0.025
1115,SPXW231130P02600000,2600.0,0.05,0.0,0.05,910.0,0.0,2023-11-30,0.00821917808219178,False,0.025
1116,SPXW231130P02650000,2650.0,0.05,0.0,0.05,570.0,0.0,2023-11-30,0.00821917808219178,False,0.025
1117,SPXW231130P02700000,2700.0,0.05,0.0,0.05,822.0,2886.0,2023-11-30,0.00821917808219178,False,0.025
1118,SPXW231130P02750000,2750.0,0.05,0.0,0.05,1.0,0.0,2023-11-30,0.00821917808219178,False,0.025
1119,SPXW231130P02800000,2800.0,0.05,0.0,0.05,14.0,14684.0,2023-11-30,0.00821917808219178,False,0.025
1120,SPXW231130P02850000,2850.0,0.1,0.0,0.05,1.0,0.0,2023-11-30,0.00821917808219178,False,0.025
1121,SPXW231130P02900000,2900.0,0.05,0.0,0.05,36.0,0.0,2023-11-30,0.00821917808219178,False,0.025
1122,SPXW231130P02950000,2950.0,0.05,0.0,0.05,196.0,0.0,2023-11-30,0.00821917808219178,False,0.025
1123,SPXW231130P03000000,3000.0,0.05,0.0,0.05,2.0,2790.0,2023-11-30,0.00821917808219178,False,0.025
1124,SPXW231130P03050000,3050.0,0.05,0.0,0.05,11.0,0.0,2023-11-30,0.00821917808219178,False,0.025
1125,SPXW231130P03100000,3100.0,0.05,0.0,0.05,536.0,0.0,2023-11-30,0.00821917808219178,False,0.025
1126,SPXW231130P03125000,3125.0,0.05,0.0,0.05,20.0,0.0,2023-11-30,0.00821917808219178,False,0.025
1127,SPXW231130P03150000,3150.0,0.05,0.0,0.05,35.0,0.0,2023-11-30,0.00821917808219178,False,0.025
1128,SPXW231130P03175000,3175.0,0.05,0.0,0.05,31.0,0.0,2023-11-30,0.00821917808219178,False,0.025
1129,SPXW231130P03200000,3200.0,0.05,0.0,0.05,10.0,0.0,2023-11-30,0.00821917808219178,False,0.025
1130,SPXW231130P03225000,3225.0,0.05,0.0,0.05,8.0,0.0,2023-11-30,0.00821917808219178,False,0.025
1131,SPXW231130P03250000,3250.0,0.05,0.0,0.05,45.0,0.0,2023-11-30,0.00821917808219178,False,0.025
1132,SPXW231130P03275000,3275.0,0.05,0.0,0.05,1599.0,2259.0,2023-11-30,0.00821917808219178,False,0.025
1133,SPXW231130P03300000,3300.0,0.05,0.0,0.05,30.0,0.0,2023-11-30,0.00821917808219178,False,0.025
1134,SPXW231130P03325000,3325.0,0.1,0.0,0.05,60.0,0.0,2023-11-30,0.00821917808219178,False,0.025
1135,SPXW231130P03350000,3350.0,0.07,0.0,0.05,1.0,0.0,2023-11-30,0.00821917808219178,False,0.025
1136,SPXW231130P03360000,3360.0,0.35,0.0,0.05,202.0,0.0,2023-11-30,0.00821917808219178,False,0.025
1137,SPXW231130P03370000,3370.0,0.2,0.0,0.05,6.0,0.0,2023-11-30,0.00821917808219178,False,0.025
1138,SPXW231130P03375000,3375.0,0.1,0.0,0.05,15.0,499.0,2023-11-30,0.00821917808219178,False,0.025
1139,SPXW231130P03380000,3380.0,0.1,0.0,0.05,2.0,450.0,2023-11-30,0.00821917808219178,False,0.025
1140,SPXW231130P03390000,3390.0,0.05,0.0,0.05,2.0,0.0,2023-11-30,0.00821917808219178,False,0.025
1141,SPXW231130P03400000,3400.0,0.05,0.0,0.05,260.0,0.0,2023-11-30,0.00821917808219178,False,0.025
1142,SPXW231130P03410000,3410.0,0.1,0.0,0.05,20.0,113.0,2023-11-30,0.00821917808219178,False,0.025
1143,SPXW231130P03420000,3420.0,0.1,0.0,0.05,26.0,0.0,2023-11-30,0.00821917808219178,False,0.025
1144,SPXW231130P03425000,3425.0,0.25,0.0,0.05,7.0,556.0,2023-11-30,0.00821917808219178,False,0.025
1145,SPXW231130P03430000,3430.0,0.25,0.0,0.05,31.0,0.0,2023-11-30,0.00821917808219178,False,0.025
1146,SPXW231130P03440000,3440.0,0.05,0.0,0.05,100.0,433.0,2023-11-30,0.00821917808219178,False,0.025
1147,SPXW231130P03450000,3450.0,0.05,0.0,0.05,7.0,0.0,2023-11-30,0.00821917808219178,False,0.025
1148,SPXW231130P03460000,3460.0,0.65,0.0,0.05,17.0,0.0,2023-11-30,0.00821917808219178,False,0.025
1149,SPXW231130P03470000,3470.0,0.25,0.0,0.05,43.0,289.0,2023-11-30,0.00821917808219178,False,0.025
1150,SPXW231130P03475000,3475.0,0.05,0.0,0.05,100.0,428.0,2023-11-30,0.00821917808219178,False,0.025
1151,SPXW231130P03480000,3480.0,0.05,0.0,0.05,400.0,0.0,2023-11-30,0.00821917808219178,False,0.025
1152,SPXW231130P03490000,3490.0,0.05,0.0,0.05,150.0,565.0,2023-11-30,0.00821917808219178,False,0.025
1153,SPXW231130P03500000,3500.0,0.05,0.0,0.05,565.0,0.0,2023-11-30,0.00821917808219178,False,0.025
1154,SPXW231130P03510000,3510.0,0.05,0.0,0.05,200.0,484.0,2023-11-30,0.00821917808219178,False,0.025
1155,SPXW231130P03520000,3520.0,0.05,0.0,0.05,106.0,0.0,2023-11-30,0.00821917808219178,False,0.025
1156,SPXW231130P03525000,3525.0,0.05,0.0,0.05,37.0,0.0,2023-11-30,0.00821917808219178,False,0.025
1157,SPXW231130P03530000,3530.0,0.1,0.0,0.05,1.0,0.0,2023-11-30,0.00821917808219178,False,0.025
1158,SPXW231130P03540000,3540.0,0.3,0.0,0.1,155.0,0.0,2023-11-30,0.00821917808219178,False,0.05
1159,SPXW231130P03550000,3550.0,0.15,0.0,0.05,60.0,0.0,2023-11-30,0.00821917808219178,False,0.025
1160,SPXW231130P03560000,3560.0,0.2,0.0,0.1,8.0,0.0,2023-11-30,0.00821917808219178,False,0.05
1161,SPXW231130P03570000,3570.0,1.1,0.0,0.05,300.0,0.0,2023-11-30,0.00821917808219178,False,0.025
1162,SPXW231130P03575000,3575.0,0.05,0.0,0.1,204.0,5243.0,2023-11-30,0.00821917808219178,False,0.05
1163,SPXW231130P03580000,3580.0,0.05,0.0,0.1,100.0,0.0,2023-11-30,0.00821917808219178,False,0.05
1164,SPXW231130P03590000,3590.0,0.05,0.0,0.1,1.0,0.0,2023-11-30,0.00821917808219178,False,0.05
1165,SPXW231130P03600000,3600.0,0.05,0.0,0.1,815.0,0.0,2023-11-30,0.00821917808219178,False,0.05
1166,SPXW231130P03610000,3610.0,0.3,0.0,0.1,5.0,0.0,2023-11-30,0.00821917808219178,False,0.05
1167,SPXW231130P03620000,3620.0,0.47,0.0,0.1,1.0,0.0,2023-11-30,0.00821917808219178,False,0.05
1168,SPXW231130P03625000,3625.0,0.05,0.0,0.1,172.0,0.0,2023-11-30,0.00821917808219178,False,0.05
1169,SPXW231130P03630000,3630.0,0.05,0.0,0.1,110.0,0.0,2023-11-30,0.00821917808219178,False,0.05
1170,SPXW231130P03640000,3640.0,0.05,0.0,0.1,210.0,0.0,2023-11-30,0.00821917808219178,False,0.05
1171,SPXW231130P03650000,3650.0,0.05,0.0,0.1,2.0,2677.0,2023-11-30,0.00821917808219178,False,0.05
1172,SPXW231130P03660000,3660.0,0.05,0.0,0.1,5.0,0.0,2023-11-30,0.00821917808219178,False,0.05
1173,SPXW231130P03670000,3670.0,0.05,0.0,0.1,5.0,0.0,2023-11-30,0.00821917808219178,False,0.05
1174,SPXW231130P03675000,3675.0,0.05,0.0,0.1,2.0,0.0,2023-11-30,0.00821917808219178,False,0.05
1175,SPXW231130P03680000,3680.0,0.3,0.0,0.1,121.0,0.0,2023-11-30,0.00821917808219178,False,0.05
1176,SPXW231130P03690000,3690.0,0.05,0.0,0.1,42.0,0.0,2023-11-30,0.00821917808219178,False,0.05
1177,SPXW231130P03700000,3700.0,0.07,0.0,0.1,8.0,0.0,2023-11-30,0.00821917808219178,False,0.05
1178,SPXW231130P03710000,3710.0,0.1,0.0,0.1,15.0,0.0,2023-11-30,0.00821917808219178,False,0.05
1179,SPXW231130P03720000,3720.0,0.1,0.0,0.1,51.0,0.0,2023-11-30,0.00821917808219178,False,0.05
1180,SPXW231130P03725000,3725.0,0.19,0.0,0.1,1.0,0.0,2023-11-30,0.00821917808219178,False,0.05
1181,SPXW231130P03730000,3730.0,0.12,0.0,0.1,5.0,439.0,2023-11-30,0.00821917808219178,False,0.05
1182,SPXW231130P03735000,3735.0,0.5,0.05,0.1,130.0,0.0,2023-11-30,0.00821917808219178,False,0.07500000000000001
1183,SPXW231130P03740000,3740.0,0.5,0.0,0.1,130.0,0.0,2023-11-30,0.00821917808219178,False,0.05
1184,SPXW231130P03745000,3745.0,0.2,0.0,0.1,20.0,0.0,2023-11-30,0.00821917808219178,False,0.05
1185,SPXW231130P03750000,3750.0,0.09,0.05,0.1,3.0,0.0,2023-11-30,0.00821917808219178,False,0.07500000000000001
1186,SPXW231130P03755000,3755.0,0.15,0.0,0.1,78.0,0.0,2023-11-30,0.00821917808219178,False,0.05
1187,SPXW231130P03760000,3760.0,0.15,0.05,0.1,78.0,0.0,2023-11-30,0.00821917808219178,False,0.07500000000000001
1188,SPXW231130P03765000,3765.0,0.55,0.0,0.1,500.0,0.0,2023-11-30,0.00821917808219178,False,0.05
1189,SPXW231130P03770000,3770.0,0.05,0.05,0.15,1.0,0.0,2023-11-30,0.00821917808219178,False,0.1
1190,SPXW231130P03775000,3775.0,0.32,0.0,0.15,40.0,0.0,2023-11-30,0.00821917808219178,False,0.075
1191,SPXW231130P03780000,3780.0,0.25,0.05,0.1,47.0,277.0,2023-11-30,0.00821917808219178,False,0.07500000000000001
1192,SPXW231130P03785000,3785.0,0.55,0.05,0.1,22.0,288.0,2023-11-30,0.00821917808219178,False,0.07500000000000001
1193,SPXW231130P03790000,3790.0,0.1,0.05,0.1,2.0,0.0,2023-11-30,0.00821917808219178,False,0.07500000000000001
1194,SPXW231130P03795000,3795.0,0.05,0.05,0.15,13.0,0.0,2023-11-30,0.00821917808219178,False,0.1
1195,SPXW231130P03800000,3800.0,0.08,0.0,0.15,24.0,0.0,2023-11-30,0.00821917808219178,False,0.075
1196,SPXW231130P03805000,3805.0,0.75,0.05,0.1,1.0,0.0,2023-11-30,0.00821917808219178,False,0.07500000000000001
1197,SPXW231130P03810000,3810.0,0.3,0.05,0.1,2001.0,2371.0,2023-11-30,0.00821917808219178,False,0.07500000000000001
1198,SPXW231130P03815000,3815.0,0.1,0.0,0.15,70.0,0.0,2023-11-30,0.00821917808219178,False,0.075
1199,SPXW231130P03820000,3820.0,0.69,0.05,0.1,1.0,250.0,2023-11-30,0.00821917808219178,False,0.07500000000000001
1200,SPXW231130P03825000,3825.0,0.1,0.05,0.1,93.0,0.0,2023-11-30,0.00821917808219178,False,0.07500000000000001
1201,SPXW231130P03830000,3830.0,0.1,0.0,0.1,30.0,0.0,2023-11-30,0.00821917808219178,False,0.05
1202,SPXW231130P03835000,3835.0,0.1,0.0,0.1,80.0,0.0,2023-11-30,0.00821917808219178,False,0.05
1203,SPXW231130P03840000,3840.0,0.1,0.05,0.1,1.0,0.0,2023-11-30,0.00821917808219178,False,0.07500000000000001
1204,SPXW231130P03845000,3845.0,0.6,0.05,0.1,136.0,251.0,2023-11-30,0.00821917808219178,False,0.07500000000000001
1205,SPXW231130P03850000,3850.0,0.15,0.05,0.15,1041.0,3679.0,2023-11-30,0.00821917808219178,False,0.1
1206,SPXW231130P03855000,3855.0,0.4,0.05,0.15,5.0,456.0,2023-11-30,0.00821917808219178,False,0.1
1207,SPXW231130P03860000,3860.0,0.45,0.05,0.1,33.0,0.0,2023-11-30,0.00821917808219178,False,0.07500000000000001
1208,SPXW231130P03865000,3865.0,0.2,0.05,0.15,18.0,0.0,2023-11-30,0.00821917808219178,False,0.1
1209,SPXW231130P03870000,3870.0,0.17,0.05,0.15,135.0,0.0,2023-11-30,0.00821917808219178,False,0.1
1210,SPXW231130P03875000,3875.0,0.1,0.05,0.15,2.0,0.0,2023-11-30,0.00821917808219178,False,0.1
1211,SPXW231130P03880000,3880.0,0.35,0.05,0.15,73.0,398.0,2023-11-30,0.00821917808219178,False,0.1
1212,SPXW231130P03885000,3885.0,0.25,0.05,0.15,100.0,422.0,2023-11-30,0.00821917808219178,False,0.1
1213,SPXW231130P03890000,3890.0,0.22,0.05,0.15,2.0,0.0,2023-11-30,0.00821917808219178,False,0.1
1214,SPXW231130P03895000,3895.0,0.25,0.05,0.15,10.0,0.0,2023-11-30,0.00821917808219178,False,0.1
1215,SPXW231130P03900000,3900.0,0.15,0.05,0.15,40.0,0.0,2023-11-30,0.00821917808219178,False,0.1
1216,SPXW231130P03905000,3905.0,0.45,0.1,0.15,63.0,120.0,2023-11-30,0.00821917808219178,False,0.125
1217,SPXW231130P03910000,3910.0,0.9,0.1,0.15,17.0,0.0,2023-11-30,0.00821917808219178,False,0.125
1218,SPXW231130P03915000,3915.0,0.2,0.1,0.15,166.0,371.0,2023-11-30,0.00821917808219178,False,0.125
1219,SPXW231130P03920000,3920.0,0.4,0.1,0.15,208.0,0.0,2023-11-30,0.00821917808219178,False,0.125
1220,SPXW231130P03925000,3925.0,0.3,0.1,0.15,50.0,0.0,2023-11-30,0.00821917808219178,False,0.125
1221,SPXW231130P03930000,3930.0,0.5,0.1,0.15,20.0,524.0,2023-11-30,0.00821917808219178,False,0.125
1222,SPXW231130P03935000,3935.0,0.3,0.1,0.15,50.0,0.0,2023-11-30,0.00821917808219178,False,0.125
1223,SPXW231130P03940000,3940.0,0.28,0.1,0.15,102.0,0.0,2023-11-30,0.00821917808219178,False,0.125
1224,SPXW231130P03945000,3945.0,0.15,0.1,0.15,20.0,0.0,2023-11-30,0.00821917808219178,False,0.125
1225,SPXW231130P03950000,3950.0,0.28,0.1,0.15,10.0,0.0,2023-11-30,0.00821917808219178,False,0.125
1226,SPXW231130P03955000,3955.0,0.35,0.1,0.15,26.0,0.0,2023-11-30,0.00821917808219178,False,0.125
1227,SPXW231130P03960000,3960.0,0.24,0.05,0.2,138.0,469.0,2023-11-30,0.00821917808219178,False,0.125
1228,SPXW231130P03965000,3965.0,0.77,0.1,0.2,1.0,98.0,2023-11-30,0.00821917808219178,False,0.15000000000000002
1229,SPXW231130P03970000,3970.0,0.55,0.05,0.2,2.0,0.0,2023-11-30,0.00821917808219178,False,0.125
1230,SPXW231130P03975000,3975.0,0.35,0.1,0.2,85.0,1153.0,2023-11-30,0.00821917808219178,False,0.15000000000000002
1231,SPXW231130P03980000,3980.0,0.3,0.1,0.15,2.0,0.0,2023-11-30,0.00821917808219178,False,0.125
1232,SPXW231130P03985000,3985.0,0.3,0.1,0.2,141.0,162.0,2023-11-30,0.00821917808219178,False,0.15000000000000002
1233,SPXW231130P03990000,3990.0,0.3,0.1,0.2,27.0,0.0,2023-11-30,0.00821917808219178,False,0.15000000000000002
1234,SPXW231130P03995000,3995.0,0.4,0.05,0.2,85.0,0.0,2023-11-30,0.00821917808219178,False,0.125
1235,SPXW231130P04000000,4000.0,0.2,0.1,0.2,421.0,0.0,2023-11-30,0.00821917808219178,False,0.15000000000000002
